Product_ID,Production_Date,Material_Type,Material_Thickness_mm,Thermal_Resistance_R_Value,Production_Time_Minutes,Machine_Efficiency_Percent,Defect_Rate_Percent,Quality_Score,Energy_Consumption_kWh,Unit_Production_Cost_INR,Selling_Price_INR,Market_Demand_Index,Monthly_Sales_Units,Profit_Per_Unit
215,2024-08-02,Polyurethane,20.69907199443479,2.4653103640438063,20.135362571546814,97.72304769043224,2.807936340373705,90.30460130890141,44.281161133223115,3217.129179582367,8778.238711454886,83.64998395390492,486,5561.109531872518
216,2024-08-03,Aerogel,46.828811491152166,9.958930537358137,49.98005275652359,78.73262420138431,1.9438454423742961,79.04760609620655,26.604287074197302,5862.394924713218,8690.45111632148,84.9195716620992,368,2828.0561916082615
217,2024-08-04,Vacuum Panel,42.377873350447814,2.462244487970933,84.64587416379305,79.51921218621095,3.182225520924276,75.6490757475132,13.573596091674673,3669.7662032080825,8050.863996619284,65.0559660149565,619,4381.097793411202
218,2024-08-05,Aerogel,48.426210979993066,7.560281830868425,117.41944438163571,72.21030328250356,4.980805034230953,79.11205138675298,27.511259091984797,5766.923326450755,8383.01109162719,69.0302508708141,246,2616.087765176435
219,2024-08-06,Vacuum Panel,10.593375056849514,9.86943140210731,104.70608269838995,82.39834782322465,2.4586802584544922,72.79052227788026,19.229383608282152,4277.679465110045,8766.699402044207,61.87936674086714,242,4489.019936934162
220,2024-08-07,Polyurethane,37.889036384163994,3.913440833727405,22.35949646455291,77.30935873457575,4.643111303503788,74.31603899029989,21.647858199864967,5956.572399765654,7991.434020156551,100.29221248262166,520,2034.8616203908969
221,2024-08-08,Polyurethane,47.225320556946706,3.1379949494975694,109.85606046748393,79.61482766097404,2.0525757796605477,73.13981321039444,40.89070227350023,4662.175150380632,7626.501480977644,103.90623218778573,420,2964.326330597012
222,2024-08-09,Polyurethane,13.155487977454706,2.971079515379431,98.3198413298626,93.36801012715758,0.7462971811624365,82.68830631224674,13.021083441035476,5792.498592527422,8507.332275819163,82.36299482214977,712,2714.8336832917403
223,2024-08-10,Fiberglass,7.992332031504987,4.426201180540764,98.03761235709804,96.19356637876987,1.41908947865793,93.86735128772759,43.10324869922808,3016.0469660826684,7440.132509569384,99.98609158795122,911,4424.085543486715
224,2024-08-11,Vacuum Panel,38.35042921805266,2.8083664880851735,65.79957590035715,75.2005260161452,2.384128144974579,74.2415066264902,27.106763432966762,5244.716418542701,7777.062296012084,101.5154774356212,640,2532.3458774693827
225,2024-08-12,Fiberglass,30.851290093096036,7.537290733553055,59.80052929545028,80.43025008349704,1.4883571786755605,73.90961299517008,33.8425572440238,5709.151959307546,8731.454474213588,59.679286937446605,343,3022.3025149060413
226,2024-08-13,Fiberglass,42.882294954122244,2.4983343850405015,50.29157288331926,96.00165573923104,0.5010216719821499,89.30286848551992,13.586089249427161,3419.1617009368624,8448.84468053863,117.63246173841758,227,5029.682979601768
227,2024-08-14,Aerogel,11.289756948183028,6.075377025198318,26.56948589543658,71.73063689929823,4.617506919863873,75.91548945904199,23.494363134291184,3288.3775551964545,7807.622010494999,107.47223629675017,989,4519.244455298544
228,2024-08-15,Fiberglass,40.787029033695056,9.973574830823814,42.82353634936991,72.5860947871186,4.29745735053918,72.92830114326975,13.58803676059383,4273.717821557867,7429.489004816714,64.31384228370764,752,3155.7711832588475
229,2024-08-16,Aerogel,14.073229402148504,8.51176215604815,44.660363497802464,74.55814769777442,3.840315041691262,75.00545734616733,48.461748915244385,5801.0367183988055,7711.9367816644735,63.03155250222492,858,1910.900063265668
230,2024-08-17,Aerogel,12.364517428956702,6.921755505848087,68.40770697102016,86.6659593555525,1.2551656804071287,97.71194187630329,42.29046597305002,4627.159680571316,7568.208298454866,58.79628019057079,889,2941.04861788355
231,2024-08-18,Fiberglass,12.391960906894681,4.450028966292893,94.7444406596694,74.21322358816793,1.0416360929449373,94.64413758328573,28.385310174258407,4582.369391165196,7352.178575887708,59.68649937793428,366,2769.8091847225114
232,2024-08-19,Vacuum Panel,41.6558624104122,6.991166690333108,67.38098283979465,97.10613868062055,0.8042213726257241,80.62193687065282,18.944101932946843,3423.3783548979654,8486.665827131314,102.37132593200873,834,5063.287472233348
233,2024-08-20,Vacuum Panel,34.933874931329,6.216331711293213,25.78444494471606,82.50800676323857,3.7581313494781456,89.67462301982178,47.33820420999409,3002.3685332796563,7504.139773700343,82.87579798661365,785,4501.771240420687
234,2024-08-21,Vacuum Panel,28.53794411461037,5.408667071122972,115.77898009882038,84.04250288980467,4.6796358230954835,86.11827021004115,23.78386382907887,5430.420272236384,7908.334940335528,104.80539209179071,950,2477.9146680991435
235,2024-08-22,Vacuum Panel,21.147371785557613,3.045683013921596,114.27243190941122,76.90644124255138,2.4374111941086665,90.31372790447692,16.43937726749499,3262.723688958715,7771.718893672218,102.23784260451438,448,4508.995204713503
236,2024-08-23,Vacuum Panel,44.47402433658987,9.092833721923734,98.51895431484084,83.18688706817254,1.0361330239822166,90.48013457388278,32.5265755381582,4901.549456205972,8964.154757271262,92.32288994536552,974,4062.6053010652904
237,2024-08-24,Fiberglass,22.66002983401859,5.59827719057058,119.13279015642206,88.53358171383633,2.8057676932944795,88.8620204517998,47.75096481379264,5743.849363545574,7782.1844882964415,98.04566246050757,963,2038.3351247508672
238,2024-08-25,Fiberglass,41.746974776220966,3.5569800945661205,74.4482332800263,91.0329598347132,2.0697435835638354,77.98304105611926,10.153211620012904,3625.955739475293,7159.96496559351,51.28490070653992,556,3534.009226118217
239,2024-08-26,Polyurethane,24.76107088565983,4.942074807018317,116.27683502532061,91.10830631587757,2.1867121595749897,71.17019262288454,19.52499373015995,4995.818508710732,7179.651505144168,71.82443527635154,310,2183.832996433436
240,2024-08-27,Vacuum Panel,21.96249932412084,5.313038020231416,27.560504061675076,86.18095115543447,3.2959878087006826,83.66700345970327,47.5379056164163,3236.0957301225285,8181.50744270613,94.64755254815871,891,4945.411712583602
241,2024-08-28,Fiberglass,25.82059035513229,8.620303164534995,56.568074826137135,95.322073699828,3.7342315096799106,96.72921654072111,16.84343867428648,4811.265431512838,8198.72710347653,50.65414674403709,899,3387.4616719636924
242,2024-08-29,Polyurethane,18.562004337386394,7.868915044491216,42.53812680067658,92.88741972457106,0.9977161949292238,87.08491775555729,14.529738065592795,3491.7951628596084,7837.51798096531,52.30838605778154,918,4345.722818105702
243,2024-08-30,Vacuum Panel,38.6424221079313,8.154439149130718,39.583308413427005,91.19734721156152,0.6601560386291437,94.97173125105724,32.80748863199218,5207.860681545534,7863.68738462406,109.63215877292683,433,2655.8267030785255
244,2024-08-31,Aerogel,27.62241755416156,2.0882501154291777,34.080294889267606,71.5569546070529,4.974486362085717,99.74873028883684,44.47375293179319,3903.6938843817247,7107.865165681743,97.88174031844503,223,3204.171281300018
245,2024-09-01,Polyurethane,15.44957128160678,5.329231985438092,82.24136415659967,70.19258294215018,1.5472775701199832,74.90848612414828,29.084392707757047,4390.173026413939,8033.093020778524,68.57588131842408,225,3642.9199943645854
246,2024-09-02,Fiberglass,45.48085579735558,5.850753213082589,98.1321855747305,75.94852376147324,0.7422373620880658,90.75332917425948,49.78257026738099,4798.291626082865,8009.478950760704,98.15739880830964,580,3211.1873246778387
247,2024-09-03,Aerogel,22.275104961794515,2.1535382145844535,77.82983994203607,88.57866062957666,1.35443898093164,90.22880721100074,37.166867981519715,3513.8202319987186,7299.098637113889,105.47196683974843,929,3785.2784051151702
248,2024-09-04,Aerogel,29.459878750129487,4.078505669960274,34.69627095882097,81.51352968871129,0.6753103085680889,99.39866342074835,12.962996288417909,5224.913455852862,7207.678772221855,71.47559981770709,545,1982.765316368993
249,2024-09-05,Aerogel,45.79124499340461,8.082318584977081,101.11237699334708,81.26737526038073,2.2631490257772726,99.568022018584,49.71328526727901,3907.9210219104434,7247.1449811989805,52.52261642494312,577,3339.223959288537
250,2024-09-06,Polyurethane,33.090709816129646,3.0968776458319924,83.59547071637286,94.76843287042918,4.1108080300309595,90.60035835172388,26.315769471207616,4987.115579738261,7202.056492982517,115.29453872814142,721,2214.940913244256
251,2024-09-07,Fiberglass,10.260411831876382,6.282481051620733,58.81657061269955,95.07575974769148,2.0356000239097427,77.30844375946583,21.496101353819302,3474.849152098121,8219.416391073519,74.16258868069414,216,4744.567238975398
252,2024-09-08,Aerogel,47.29244556260638,3.7216149761379,87.4130295536063,95.4569073935004,2.4988253309526494,93.95667514391798,32.31516734311542,5064.352977619051,7392.965304805837,57.45372342992945,444,2328.6123271867864
253,2024-09-09,Vacuum Panel,33.2468623882138,2.096966197151146,45.99049792428329,78.78858614242077,3.5401404810534745,73.21087402633114,22.172303672834573,3384.564218431385,7502.860304374927,84.42998099752032,917,4118.2960859435425
254,2024-09-10,Aerogel,20.070752659568875,3.929611660796332,54.51922084942105,89.34956275669933,2.790023315314461,93.42097912514886,13.458300284806093,4276.069488809951,7347.144288302879,103.79274569648936,969,3071.074799492929
255,2024-09-11,Aerogel,11.267243269852425,9.80699003928043,111.74858431319902,77.60572907568235,4.376505587095959,97.30588372434089,10.05713372316707,3741.6182212166304,8915.670608897006,65.51531202322914,823,5174.052387680375
256,2024-09-12,Polyurethane,40.73113351716332,8.412296895063918,49.050450567142036,75.3370753260846,4.397160537705904,81.48500184305306,27.983334116810493,5245.125748284548,8709.23492630367,68.86430350933543,916,3464.1091780191227
257,2024-09-13,Polyurethane,32.90327401678311,9.676613154568267,66.99882681579366,75.16970880572634,0.5445981297101914,88.91905884949242,43.47453688906369,3786.1050135206237,7460.989674703042,66.99004907590083,738,3674.884661182418
258,2024-09-14,Fiberglass,29.00574913893447,5.9028323514109,109.01411373960147,79.57901338418063,4.001208379174397,82.90428196290479,32.89260742520306,5645.151919186189,7655.132587844252,119.41711369821748,782,2009.9806686580632
259,2024-09-15,Vacuum Panel,45.225166237293095,2.877889589420028,90.77213502675275,82.03881335383501,2.5733012010875322,83.13295164964386,49.968291957737634,5675.4606342198385,7419.785684609994,63.81826136113798,887,1744.3250503901554
260,2024-09-16,Polyurethane,40.486874505103884,6.383675911789544,26.220322616470277,93.26657678954192,4.949782435866484,79.3111266732436,21.473865825887998,3589.3239456683577,7983.751918921647,90.28641518762868,401,4394.42797325329
261,2024-09-17,Aerogel,11.825369587973803,5.635018676479687,34.73030442789703,73.35695061723594,2.674544341439458,92.86388861350974,21.218202590402214,4841.537835023173,7039.221064948507,114.7685249159875,447,2197.6832299253338
262,2024-09-18,Fiberglass,19.02749305079967,8.754856661916929,20.78415907719168,90.57792372705704,4.941031754247339,98.08529692499516,16.389978409357767,3263.152925159893,8342.736017793592,60.28275982144454,317,5079.5830926336985
263,2024-09-19,Aerogel,16.18201129165096,2.7846606462739567,83.09217902291634,84.88073759730055,3.8955621254258146,98.22252577703384,16.562543530613407,4174.611298804888,8046.316299635283,117.95979385073902,208,3871.705000830395
264,2024-09-20,Aerogel,38.47758316577046,5.9059290961742255,64.76734254104184,78.06246959492779,1.6187219807598785,75.24343854624802,21.407463840401913,5139.9651885038165,8797.277856602206,116.32340640769372,797,3657.3126680983896
265,2024-09-21,Polyurethane,6.508959563110072,3.200389317551874,33.42748509022755,83.79894836691909,2.9227774067913095,96.24230948969698,41.713601810941086,4978.269740549749,7328.785368656829,111.92003909407838,222,2350.5156281070795
266,2024-09-22,Fiberglass,30.645035819209244,4.59740741512048,115.79341210567705,78.39837795375664,4.964610377653623,92.12294324281366,46.23027162545792,4874.102008219824,8608.218492122263,65.01895649310016,439,3734.1164839024395
267,2024-09-23,Vacuum Panel,39.31064085833108,7.898856619102397,72.96597239456199,86.69029474667256,4.358887734883657,77.58512202070868,49.00348678830725,3847.6225909873306,8583.922028933432,94.38385392076884,784,4736.2994379461015
268,2024-09-24,Vacuum Panel,44.45445365427872,5.808145034950132,44.18932941128892,82.14762983994683,0.9381510220604949,72.01853838764544,19.291586163858106,4134.074848303206,7254.362378433774,103.26240310728681,226,3120.2875301305685
269,2024-09-25,Polyurethane,20.393678692215836,5.007106281166155,70.06035711547077,74.6033548142086,3.6786739856449824,78.03991800653134,45.25190182456367,3308.8384341008586,7797.118448288255,119.02195497375008,280,4488.280014187397
270,2024-09-26,Polyurethane,41.95657871024058,5.1558102285602825,87.96203327351078,73.26432608755951,2.0551081364186587,97.36624710344577,23.13020357109348,5157.068461300803,7340.305282289034,62.62966754569593,795,2183.2368209882306
271,2024-09-27,Fiberglass,9.978428162984326,5.675574147247893,27.62392179735645,85.30747909801964,0.5314201784615665,88.99536024687316,14.513621780675376,4511.666390373821,7509.441000915098,103.62181296635075,398,2997.774610541277
272,2024-09-28,Vacuum Panel,43.090353128053316,8.280132350696455,47.4703815047892,95.2675649320109,2.315664360621498,91.63163982693615,44.800997020806626,5126.296897036964,7526.492349661089,73.71608189489791,754,2400.195452624125
273,2024-09-29,Vacuum Panel,10.73698980493921,9.136677511521874,100.69654908839937,79.6308152236152,1.5563948977623707,77.71457053327288,35.444225385744744,3746.8305743906185,8112.472788051546,62.293852589760164,974,4365.642213660927
274,2024-09-30,Vacuum Panel,22.877928075216527,9.642677492031426,65.96648704026612,90.52400300223346,4.184911717342121,91.5816446672446,16.58923584324247,3973.3146859051985,7822.821863520931,79.49638588496984,291,3849.507177615733
275,2024-10-01,Aerogel,40.878291460079915,8.29522709004236,74.65771420322949,88.44251793831347,2.0179877398059447,70.84364518833772,27.193250300520102,4002.646011780344,8895.465608012611,105.56851385040315,283,4892.819596232268
276,2024-10-02,Vacuum Panel,11.746284230694819,4.523255165984102,63.28160022094693,96.08353760066547,4.2238566227921766,81.25964037319042,21.490307795082707,3077.2272292416487,7252.740283894011,82.53948625928365,499,4175.5130546523615
277,2024-10-03,Aerogel,15.316312785468867,7.505077648692337,24.389994264300512,92.98746848437594,0.5026907247565788,88.80260045626994,39.471782748407875,4023.1436184918707,8947.384269700398,87.6266170142134,495,4924.240651208527
278,2024-10-04,Fiberglass,37.501365577687984,5.500824992443135,36.5749779820156,85.86494724935297,1.885186175117536,74.3828969662396,28.13664922497072,5409.913720554101,7461.277280428528,119.66115871400848,846,2051.3635598744268
279,2024-10-05,Aerogel,37.401644144573346,4.037364976368409,64.55416387418909,88.396853950555,1.5852434643849287,94.69010723340804,49.5711978042554,5691.895487249216,8545.747872763706,77.93765096901981,653,2853.8523855144904
280,2024-10-06,Fiberglass,33.85164347983838,8.726972635407382,40.91854654079278,95.15482106435297,1.5510531248087494,77.05093896435756,12.189799290383805,4554.654946907783,7677.939852345643,93.0780528296468,480,3123.2849054378603
281,2024-10-07,Vacuum Panel,36.2276800010195,2.3074107916986,24.997902865967873,81.18652596843418,0.8068397889445822,89.56843338455339,24.200610645449867,4366.505085657661,7286.162790834628,75.56709411307602,258,2919.6577051769673
282,2024-10-08,Vacuum Panel,29.42259995064183,9.214095937083389,104.36496640518237,79.15025176401777,1.3420592168472578,82.1559142772599,29.276006684399096,3092.473856098111,8715.77837049248,77.49499524300934,541,5623.304514394369
283,2024-10-09,Fiberglass,16.330957650812874,5.691819716997873,118.11925291641158,70.3027103417855,2.9999730644852893,87.88130786432941,30.12534218993279,5637.613012756148,7617.721798472927,98.69485274117856,952,1980.1087857167786
284,2024-10-10,Polyurethane,20.556319707676373,7.0976118144662435,99.31428739967394,93.143430077361,1.8111248277698502,73.22351657886725,22.63743289542547,3039.030640277618,8317.710808453685,115.65208832664185,664,5278.680168176066
285,2024-10-11,Fiberglass,13.171897256064154,7.274831377646262,105.3784921704667,92.42745961129421,2.378276520481166,70.50738399764822,39.16960996390272,5834.250240630636,8132.887370173254,87.9651265344625,541,2298.637129542618
286,2024-10-12,Polyurethane,45.88027526001328,9.160941925652292,44.19771303170454,72.92472650680423,2.1959009615623484,97.28693282140904,44.98988293955899,4467.648746064272,7943.512618781749,103.78799502641459,809,3475.8638727174766
287,2024-10-13,Aerogel,31.25263076447542,7.0933574573376585,116.06269755131997,86.15200667171561,4.441572162499526,78.08890026301549,47.54877207911452,4025.8034807241797,7991.638945297078,56.24445911718747,261,3965.835464572898
288,2024-10-14,Aerogel,23.038313754363795,6.911468678080494,39.69257044534284,82.99148754867285,4.57384549554732,94.59031008341377,42.20373507198105,5772.65530452798,8464.475828184575,64.78106262023489,975,2691.8205236565955
289,2024-10-15,Aerogel,25.79026116398597,2.5332163244855197,115.14298103618323,73.32385467425512,2.7183063724513703,99.980509014166,44.023207892263976,3073.17297933029,7175.545828246881,85.14921486436728,824,4102.372848916591
290,2024-10-16,Vacuum Panel,47.62775028253169,6.147264175561633,119.4819293965951,97.45591035770026,1.9857017764202198,76.34293773996734,32.02181202479982,4744.274684607261,8336.361323915811,51.40082065401423,628,3592.08663930855
291,2024-10-17,Aerogel,11.900813140223608,3.2013520065363332,91.17228057460487,76.01148484897395,0.9806031680106364,77.95512223550067,43.03552905707258,4646.797573498013,8791.624202797157,67.69984851337912,857,4144.826629299144
292,2024-10-18,Polyurethane,31.380342440755875,7.899470149771885,118.1143731791822,71.88255704253571,4.790312957219427,89.88579362903997,22.140156365918088,3657.9612036341464,7115.576394039728,86.21809028774763,927,3457.615190405582
293,2024-10-19,Aerogel,27.76499054980097,6.097775366501396,76.95397795671036,86.65572662605346,0.7710212520513385,98.96345903801864,25.939150484368575,4286.662294050631,7281.306678467334,51.04728387794105,455,2994.6443844167025
294,2024-10-20,Fiberglass,32.51544059455915,7.4418222336668265,45.954178317609035,90.68826695972491,1.839426249057262,97.47443044572232,22.67652055274177,4956.792017831311,8433.263873404063,68.51824003582291,969,3476.4718555727522
295,2024-10-21,Fiberglass,5.814958271937823,2.333383204819074,63.699588566562085,70.90841648932124,1.8412979052650187,85.08626560196754,28.695493417917017,5181.393590645783,7874.563296489236,85.98215736331086,905,2693.169705843453
296,2024-10-22,Vacuum Panel,44.24557590248682,2.6783361283664258,79.35609353787859,88.44409388435662,1.9418057876309671,93.85330847580174,21.423184649545455,3002.1505761197395,7807.097241627377,90.12044735868719,546,4804.946665507638
297,2024-10-23,Fiberglass,46.94532271176256,7.730587104501458,27.308156202701497,84.90417252664072,1.2392907947258418,74.07237559299703,48.46445769017787,5810.560290273046,7273.933269088472,114.80261851387138,725,1463.372978815426
298,2024-10-24,Polyurethane,30.430993261514402,2.576674687989387,82.2343264617246,72.89142024850136,4.024226439156637,99.32314552612037,22.513785120226725,3493.576117178437,8013.540081435576,95.17419362754255,503,4519.963964257139
299,2024-10-25,Aerogel,36.34928707446015,2.570053822122069,118.11778367622945,74.83066855449813,1.0512403788469515,98.93059702107959,13.921781524437593,3700.7413026670774,7253.090622392754,79.03150617709956,814,3552.3493197256767
300,2024-10-26,Vacuum Panel,46.512472152978305,2.0968678018790996,39.01076497837276,85.90328032485026,3.3570799661892328,74.91186873637513,31.072686642016535,3790.420337081545,7953.2409126210805,115.12458239931475,444,4162.820575539536
301,2024-10-27,Aerogel,36.82573854410293,9.65201118639584,99.25951162883833,78.29801317837207,1.0573071201761786,78.9826937440932,12.283963137807055,3113.460409656106,8527.230597923313,104.9418088371456,956,5413.770188267207
302,2024-10-28,Aerogel,11.86425693114176,7.900066875672056,110.78987937796194,96.27284040223685,0.8174103691683046,73.00464992520301,14.42172665234322,3369.1563707709747,7516.528715774327,64.00062447789233,979,4147.372345003352
303,2024-10-29,Polyurethane,30.93297620750659,4.826011268016513,114.37015928202209,92.92472642555342,4.592432766586445,78.1515279669454,18.775575567849852,5959.049768832486,7961.572336359454,59.158965294417385,935,2002.5225675269685
304,2024-10-30,Fiberglass,32.302177087228515,4.372284650301242,116.01356044054472,97.53988178238257,1.3555794484341757,94.4786736824562,28.574009995285667,3945.650212131858,8984.03193879367,97.30681450199131,931,5038.3817266618125
305,2024-10-31,Fiberglass,24.08588020860737,4.797625837966796,72.14596387214719,77.27078349061159,4.19562569551867,81.34946821495778,27.330037292361116,3345.903271017148,8373.300846708074,89.19182159038887,611,5027.397575690926
306,2024-11-01,Aerogel,38.13999060311253,8.197228249449456,117.73079079915037,97.15226171834335,2.950838919982111,72.65190901440275,41.98767448011165,3320.9737835238698,8682.713542610398,105.27715296549289,416,5361.739759086528
307,2024-11-02,Vacuum Panel,47.04651566460567,7.290964888563315,95.73102071344388,82.07454835416362,0.8503543382394632,80.26676574336713,39.57898615536453,5158.379903009916,7829.695213121091,101.71635350550805,715,2671.3153101111748
308,2024-11-03,Fiberglass,46.650583080804935,3.4815645429397435,36.16714362369619,79.73052626878513,4.799516861471304,99.4415000272384,27.052731759628053,5563.705992097923,8535.72184625171,93.76480737002606,673,2972.0158541537876
309,2024-11-04,Vacuum Panel,25.287771713185943,3.392874682672675,67.69001064679699,71.4097867551419,1.6113252514635164,88.89050785777609,23.348168303025197,3770.8568985254096,7081.018345882644,119.04675201402246,235,3310.1614473572345
310,2024-11-05,Fiberglass,10.095712062833986,2.7871651977071785,91.8331175372004,71.47742722006888,4.36840405408673,82.48482839218474,22.658751362459945,3062.7285370057048,7245.82236508449,87.35128110772861,377,4183.093828078785
311,2024-11-06,Vacuum Panel,49.317853953305054,7.282421757610705,44.73403158190833,89.37631516650633,1.2596450260305387,74.9961554049181,40.95980349176036,3669.2700553360673,7406.141185840124,57.91740295512039,586,3736.871130504057
312,2024-11-07,Polyurethane,42.75041389006704,8.114981297773888,84.06151835488873,82.82201184415278,4.342742969638338,99.58530391851085,12.08289624885079,3169.547072390272,7803.903849230439,107.97914953711918,968,4634.356776840166
313,2024-11-08,Vacuum Panel,10.609820654147008,4.120371426600032,86.66004790466192,76.34260552901097,0.5595296580738229,94.62547027789387,10.512865980424234,3310.1848098901246,8691.489756651526,67.62973536419963,216,5381.304946761402
314,2024-11-09,Polyurethane,46.437884717781756,2.1675596882473025,36.26997438085659,87.19116857710651,2.803012054562663,78.44431907352758,41.82177567706592,4294.524359542927,7692.532101575861,104.41115037007428,910,3398.0077420329335
315,2024-11-10,Polyurethane,44.145336292795776,2.6573733398114188,76.50853124527563,77.08002731100311,3.9624916073970056,72.10206087163569,29.08585503956197,3689.7551125848977,8309.242387030925,116.9974967200036,247,4619.487274446027
316,2024-11-11,Vacuum Panel,28.347712570673245,9.742880278760243,97.16269109786077,86.17368912164383,4.706579828717525,71.69876672132673,15.235245542143039,4547.83763557627,8418.628589606968,98.77568597750388,261,3870.7909540306973
317,2024-11-12,Polyurethane,31.607394608521815,4.363558219819362,69.8895664535942,80.05784491551533,4.5914096129291915,73.61134448516601,19.42263738378005,3760.481259771571,8172.364708176683,91.72211126648608,268,4411.883448405112
318,2024-11-13,Aerogel,22.955121674155862,8.153785182705068,21.210311677610743,93.05946234513092,4.1883119129644015,87.42305750843265,47.3001581238953,5821.6119033088435,7714.4839363402725,82.22703229725283,858,1892.872033031429
319,2024-11-14,Polyurethane,7.4642737469914096,6.99730855083411,20.903846907929218,92.97949250146982,4.496861073475868,97.86290263616478,44.38011902499592,5717.831903778793,8154.106683427089,75.50869061967822,565,2436.2747796482954
320,2024-11-15,Fiberglass,20.08387587406554,5.055517117223167,55.702934397001215,83.36581114742724,1.3964885862668441,84.90230284017953,38.391402008958906,4700.418315031398,7684.531185579493,74.71033256802853,361,2984.112870548094
321,2024-11-16,Vacuum Panel,41.12840518691051,3.645498097564441,112.6194068431782,79.82293506138043,1.7788293307027794,95.28836447368592,29.289009213493063,4063.2719759621586,7167.747477104024,94.54608939967133,938,3104.4755011418656
322,2024-11-17,Aerogel,5.208441035207128,2.9710913452752514,42.86767796036088,80.15167430365464,1.8003583621447632,83.37659859579423,30.81294504765543,4143.440646104207,8985.607956372029,102.5891181856422,687,4842.167310267821
323,2024-11-18,Vacuum Panel,20.007462726101487,6.920103744310933,83.43636888716871,92.5600067187101,2.1967426895076447,91.25750637303476,49.00978141135835,4235.556849433491,7254.364907265021,97.49619486390901,630,3018.8080578315303
324,2024-11-19,Fiberglass,22.91759121159245,8.197070245102303,42.20758706933206,79.18902551833314,2.2699430167333494,91.95618211859502,48.63081775537148,5182.737966404832,7144.696767672115,63.88870708354939,688,1961.958801267283
325,2024-11-20,Fiberglass,29.18280213220653,7.151234028329045,52.16699896595486,75.8536624637917,2.9504989609460397,75.21891117710015,18.610761831433372,4354.916986556514,8757.061498414312,84.57910261004437,429,4402.1445118577985
326,2024-11-21,Fiberglass,46.39350273857422,6.2424170659932665,104.8042089601484,72.37127357250858,1.2194589351489862,80.83648176927436,42.444182652212724,5570.189839517692,7603.66932178579,105.41480505281442,569,2033.4794822680979
327,2024-11-22,Polyurethane,20.585569746468256,2.33560978745309,92.88614422699469,83.06740738476344,3.610609987036952,89.11906469614073,17.889706646680672,5832.2843577910935,8300.593948147016,83.29928547323394,377,2468.3095903559224
328,2024-11-23,Polyurethane,20.612894085330247,9.74791022075507,29.539927731321065,83.49969876975557,1.2540494268702793,72.12089824553098,18.541499115358057,4007.8384601368016,7658.011459324465,87.56362958148458,609,3650.1729991876637
329,2024-11-24,Vacuum Panel,38.18755616493868,8.389713533236597,62.87020209864336,93.5454438912814,1.8963881694704638,80.8462056328887,37.04372136658307,4682.08344412704,7782.908541588942,103.97952337195755,767,3100.8250974619023
330,2024-11-25,Vacuum Panel,25.349807340041323,4.342576293607718,22.916976364526448,76.19468350048979,2.765053087727693,86.04398398843577,26.200043943501935,3285.169610497693,7524.225944033593,96.2885714385564,789,4239.0563335359
331,2024-11-26,Aerogel,15.107217032299188,9.839762634870805,68.0890146603009,80.6677556627152,4.083982526855648,99.88673479133917,47.261776284260804,3601.407143299077,7686.08801158602,78.65414446176749,469,4084.680868286943
332,2024-11-27,Aerogel,25.3597782259712,6.815052717090577,86.24340117010681,92.63536068902334,3.827611549574273,84.23600687867322,13.560389395840353,4240.39730013048,7821.400801173087,112.67888978359532,405,3581.0035010426063
333,2024-11-28,Vacuum Panel,11.338565917090992,6.659381265657972,31.850262359815154,93.06146110097126,3.40490460384735,94.48170271342971,30.461025632379723,3618.6081477053367,8440.832138184685,61.3796948064435,992,4822.223990479349
334,2024-11-29,Polyurethane,12.937414392780049,7.984585435436257,48.888493890916564,80.76911012740551,1.2009796726107658,82.96201855199854,46.74086121772485,5629.681472366153,8023.0723884695835,119.68615140132273,939,2393.3909161034308
335,2024-11-30,Fiberglass,27.426549773276587,8.4941583047211,59.783662550215695,82.85547265202706,2.9617040552700997,93.89172167859127,46.164546419180205,3474.858768177294,8887.130434313955,58.319680493336605,950,5412.27166613666
336,2024-12-01,Vacuum Panel,23.851645227704655,7.251828858652021,111.95310246560497,78.49200494377992,0.8935092580994846,87.86244404860325,16.261168536629647,4366.982464659276,7083.760787677551,51.046497977296724,999,2716.778323018275
337,2024-12-02,Aerogel,46.168065548064504,3.0247659709296,119.32550154229641,96.11153659574074,2.1981342955849286,96.59786324507195,24.665508003858257,4817.097721379627,8006.136645264056,112.30132308041354,281,3189.038923884429
338,2024-12-03,Polyurethane,21.30772546024849,4.706140047955987,24.491129899561585,73.32202544076425,2.360824386304816,82.32827657050329,34.76485600186785,5075.591724482533,8168.449577663436,67.14674558561693,961,3092.8578531809026
339,2024-12-04,Vacuum Panel,31.126475762511955,9.424669122608398,96.1007923495392,96.14498384404116,0.6791514775058922,88.12913259464437,16.375795390856087,4149.208109179521,8840.393972148548,101.07897392127046,392,4691.185862969027
340,2024-12-05,Vacuum Panel,33.45189295637887,3.7969248947508154,57.17240664023432,89.1482606513896,1.7329464476148733,88.90056041856482,48.72088688182955,5607.297206174186,7098.317047242856,106.77107624524484,817,1491.0198410686698
341,2024-12-06,Polyurethane,5.5892505464750135,4.977336190700107,59.245818622948,84.88402027522847,4.800422602699202,82.5214882540142,46.58997314910641,4704.9574532337765,8146.9991698704325,110.12904737224818,388,3442.041716636656
342,2024-12-07,Vacuum Panel,34.85918174075198,5.456615063553568,95.42649733470228,70.91445370196588,4.791346735233603,74.32936131062445,16.678007161378765,4318.523341342656,8707.259857055915,119.41159649649167,475,4388.736515713259
